Site_Name,Line_No,Array ,Induced_Polarization,Spa.1,Spa.2,Spa.3,Spa.4,Rho ,Dev., M  ,Sp  ,Vp  ,In  ,Stack,Vab ,Pab ,Rab ,Tx-Bat,Rx-Bat
Ozark,9,Reciprocal Schlumberger,No,58,66,36,88,536.38,0,0,128.12,743.143,359.091,3,654,235,1.8,11.5,12.75
Ozark,9,Reciprocal Schlumberger,No,58,66,88,34,544.77,0.04,0,-56.19,-701.701,359.091,3,654,235,1.8,11.5,12.75
Ozark,9,Reciprocal Schlumberger,No,58,66,34,90,566.3,0.03,0,82.76,674.259,359.091,3,654,235,1.8,11.5,12.75
Ozark,9,Reciprocal Schlumberger,No,58,66,90,32,574.98,0.03,0,-66.02,-639.686,359.091,3,654,235,1.8,11.5,12.75
Ozark,9,Reciprocal Schlumberger,No,58,66,32,92,589.56,0,0,-5.5,609.842,359.091,3,654,235,1.8,11.5,12.75
Ozark,9,Reciprocal Schlumberger,No,58,68,36,90,502.49,0,0,152.7,813.001,357.836,3,620,222,1.7,11.59,12.78
Ozark,9,Reciprocal Schlumberger,No,58,68,90,32,516.17,0.03,0,-65.75,-731.625,357.836,3,620,222,1.7,11.59,12.78
Ozark,9,Reciprocal Schlumberger,No,58,68,32,94,543.67,0.03,0,56.75,661.596,357.836,3,620,222,1.7,11.59,12.78
Ozark,9,Reciprocal Schlumberger,No,60,62,56,66,209.05,0.02,0,346.29,1769.116,319.04,6,668,213,2.1,11.62,12.73
Ozark,9,Reciprocal Schlumberger,No,60,62,66,52,205.13,0.03,0,-201.86,-1128.409,319.04,6,668,213,2.1,11.62,12.73
Ozark,9,Reciprocal Schlumberger,No,60,62,52,70,280.45,0.03,0,-34.22,712.011,319.04,6,668,213,2.1,11.62,12.73
Ozark,9,Reciprocal Schlumberger,No,60,64,54,70,257.87,0.03,0,186.99,1784.719,326.141,6,665,217,2,11.5,12.73
Ozark,9,Reciprocal Schlumberger,No,60,64,70,52,258.71,0.05,0,34.94,-1454.797,326.141,6,665,217,2,11.5,12.73
Ozark,9,Reciprocal Schlumberger,No,60,64,52,72,291.45,0.04,0,-22.89,1260.685,326.141,6,665,217,2,11.5,12.73
Ozark,9,Reciprocal Schlumberger,No,60,64,72,50,296.2,0.04,0,-102.53,-1079.892,326.141,6,665,217,2,11.5,12.73
Ozark,9,Reciprocal Schlumberger,No,60,64,50,74,317.41,0.03,0,100.64,941.468,326.141,6,665,217,2,11.5,12.73
Ozark,9,Reciprocal Schlumberger,No,60,64,74,48,323.22,0.03,0,-110.85,-828.881,326.141,6,665,217,2,11.5,12.73
Ozark,9,Reciprocal Schlumberger,No,60,64,48,76,355.15,0.05,0,110.92,768.108,326.141,6,665,217,2,11.5,12.73
Ozark,9,Reciprocal Schlumberger,No,60,64,76,46,359.55,0.05,0,-77.6,-685.049,326.141,6,665,217,2,11.5,12.73
Ozark,9,Reciprocal Schlumberger,No,60,64,46,78,379.31,0,0,65.02,625.037,326.141,6,665,217,2,11.5,12.73
Ozark,9,Reciprocal Schlumberger,No,60,66,48,78,347.29,0,0,94.64,1132.83,368.918,3,645,238,1.7,11.44,12.78
Ozark,9,Reciprocal Schlumberger,No,60,66,78,46,350.76,0,0,-63.11,-1013.392,368.918,3,645,238,1.7,11.44,12.78
Ozark,9,Reciprocal Schlumberger,No,60,66,46,80,381.9,0.04,0,105.12,961.005,368.918,3,645,238,1.7,11.44,12.78
Ozark,9,Reciprocal Schlumberger,No,60,66,80,44,385.34,0.04,0,-104.89,-870.494,368.918,3,645,238,1.7,11.44,12.78
Ozark,9,Reciprocal Schlumberger,No,60,66,44,82,410.76,0,0,130.99,822.194,368.918,3,645,238,1.7,11.44,12.78
Ozark,9,Reciprocal Schlumberger,No,60,66,82,42,412.7,0.03,0,-122.79,-749.598,368.918,3,645,238,1.7,11.44,12.78
Ozark,9,Reciprocal Schlumberger,No,60,66,42,84,438.95,0.03,0,121.04,715.914,368.918,3,645,238,1.7,11.44,12.78
Ozark,9,Reciprocal Schlumberger,No,60,66,84,40,441.33,0.03,0,-180.82,-658.886,368.918,3,645,238,1.7,11.44,12.78
Ozark,9,Reciprocal Schlumberger,No,60,66,40,86,468.02,0.03,0,160.92,634.15,368.918,3,645,238,1.7,11.44,12.78
Ozark,9,Reciprocal Schlumberger,No,60,68,42,86,409.53,0,0,99.31,812.879,364.797,5,605,221,1.7,11.59,12.75
Ozark,9,Reciprocal Schlumberger,No,60,68,86,40,412.06,0.06,0,-159.39,-750.726,364.797,5,605,221,1.7,11.59,12.75
Ozark,9,Reciprocal Schlumberger,No,60,68,40,88,437.59,0,0,182.66,725.886,364.797,5,605,221,1.7,11.59,12.75
Ozark,9,Reciprocal Schlumberger,No,60,68,88,38,443.98,0.03,0,-136.93,-680.694,364.797,5,605,221,1.7,11.59,12.75
Ozark,9,Reciprocal Schlumberger,No,60,68,38,90,463.13,0.04,0,163.9,651.851,364.797,5,605,221,1.7,11.59,12.75
Ozark,9,Reciprocal Schlumberger,No,60,68,90,36,469.93,0,0,-152.71,-614.92,364.797,5,605,221,1.7,11.59,12.75
Ozark,9,Reciprocal Schlumberger,No,60,68,36,92,482.85,0.03,0,81.63,584.038,364.797,5,605,221,1.7,11.59,12.75
Ozark,9,Reciprocal Schlumberger,No,60,68,92,34,489.96,0.06,0,-7.5,-553.752,364.797,5,605,221,1.7,11.59,12.75
Ozark,9,Reciprocal Schlumberger,No,60,68,34,94,500.6,0.07,0,70.24,526.057,364.797,5,605,221,1.7,11.59,12.75
Ozark,9,Reciprocal Schlumberger,No,60,70,38,92,474.19,0.05,0,90.76,770.747,359.485,6,604,217,1.7,11.59,12.73
Ozark,9,Reciprocal Schlumberger,No,62,64,58,68,209.96,0.04,0,248.35,1771.016,317.992,6,675,215,2.1,11.59,12.71
Ozark,9,Reciprocal Schlumberger,No,62,64,68,54,203.22,0.03,0,-339.32,-1114.182,317.992,6,675,215,2.1,11.59,12.71
Ozark,9,Reciprocal Schlumberger,No,62,64,54,72,279.73,0.03,0,159.07,707.855,317.992,6,675,215,2.1,11.59,12.71
Ozark,9,Reciprocal Schlumberger,No,62,66,56,72,248.95,0.03,0,87.17,1875.712,355.06,6,659,234,1.9,11.47,12.73
Ozark,9,Reciprocal Schlumberger,No,62,66,72,54,248.42,0.03,0,-148.31,-1520.785,355.06,6,659,234,1.9,11.47,12.73
Ozark,9,Reciprocal Schlumberger,No,62,66,54,74,273,0.03,0,146.22,1285.572,355.06,6,659,234,1.9,11.47,12.73
Ozark,9,Reciprocal Schlumberger,No,62,66,74,52,270.25,0.03,0,20.96,-1072.635,355.06,6,659,234,1.9,11.47,12.73
Ozark,9,Reciprocal Schlumberger,No,62,66,52,76,302.85,0,0,-21.43,977.925,355.06,6,659,234,1.9,11.47,12.73
Ozark,9,Reciprocal Schlumberger,No,62,66,76,50,305.31,0,0,-83.17,-852.372,355.06,6,659,234,1.9,11.47,12.73
Ozark,9,Reciprocal Schlumberger,No,62,66,50,78,325.08,0.06,0,71.72,765.41,355.06,6,659,234,1.9,11.47,12.73
Ozark,9,Reciprocal Schlumberger,No,62,66,78,48,329.48,0.03,0,-81.98,-683.425,355.06,6,659,234,1.9,11.47,12.73
Ozark,9,Reciprocal Schlumberger,No,62,66,48,80,359.91,0.03,0,123.16,645.663,355.06,6,659,234,1.9,11.47,12.73
Ozark,9,Reciprocal Schlumberger,No,62,68,50,80,296.87,0.03,0,108.33,963.128,366.918,6,646,237,1.8,11.56,12.73
Ozark,9,Reciprocal Schlumberger,No,62,68,80,48,301.09,0,0,-118.94,-865.182,366.918,6,646,237,1.8,11.56,12.73
Ozark,9,Reciprocal Schlumberger,No,62,68,48,82,323.71,0.04,0,145.44,810.151,366.918,6,646,237,1.8,11.56,12.73
Ozark,9,Reciprocal Schlumberger,No,62,68,82,46,326.99,0.03,0,-120.52,-734.671,366.918,6,646,237,1.8,11.56,12.73
Ozark,9,Reciprocal Schlumberger,No,62,68,46,84,350.35,0.03,0,117.67,697.481,366.918,6,646,237,1.8,11.56,12.73
Ozark,9,Reciprocal Schlumberger,No,62,68,84,44,353.7,0.03,0,-124.22,-638.955,366.918,6,646,237,1.8,11.56,12.73
Ozark,9,Reciprocal Schlumberger,No,62,68,44,86,377.82,0.04,0,105.52,612.866,366.918,6,646,237,1.8,11.56,12.73
Ozark,9,Reciprocal Schlumberger,No,62,68,86,42,380.45,0.03,0,-96.38,-564.915,366.918,6,646,237,1.8,11.56,12.73
Ozark,9,Reciprocal Schlumberger,No,62,68,42,88,404.56,0.05,0,119.24,545.194,366.918,6,646,237,1.8,11.56,12.73
Ozark,9,Reciprocal Schlumberger,No,62,70,44,88,404.97,0,0,126.96,800.602,363.329,6,650,236,1.8,11.47,12.78
Ozark,9,Reciprocal Schlumberger,No,62,70,88,42,410.48,0.03,0,-117.95,-744.84,363.329,6,650,236,1.8,11.47,12.78
Ozark,9,Reciprocal Schlumberger,No,62,70,42,90,428.02,0.03,0,145.31,707.158,363.329,6,650,236,1.8,11.47,12.78
Ozark,9,Reciprocal Schlumberger,No,62,70,90,40,433.57,0.05,0,-203.79,-662.061,363.329,6,650,236,1.8,11.47,12.78
Ozark,9,Reciprocal Schlumberger,No,62,70,40,92,444.09,0.04,0,132.42,622.542,363.329,6,650,236,1.8,11.47,12.78
Ozark,9,Reciprocal Schlumberger,No,62,70,92,38,452.12,0.03,0,-89.55,-589.233,363.329,6,650,236,1.8,11.47,12.78
Ozark,9,Reciprocal Schlumberger,No,62,70,38,94,460.25,0.03,0,153.23,554.462,363.329,6,650,236,1.8,11.47,12.78
Ozark,9,Reciprocal Schlumberger,No,62,72,40,94,439.93,0.03,0,193.46,776.701,390.471,6,600,234,1.5,11.47,12.71
Ozark,9,Reciprocal Schlumberger,No,64,66,60,70,202.83,0,0,442.44,1967.89,365.758,3,645,236,1.8,11.5,12.75
Ozark,9,Reciprocal Schlumberger,No,64,66,70,56,185.1,0.03,0,-318.85,-1167.27,365.758,3,645,236,1.8,11.5,12.75
Ozark,9,Reciprocal Schlumberger,No,64,66,56,74,252.43,0.03,0,78.62,734.733,365.758,3,645,236,1.8,11.5,12.75
Ozark,9,Reciprocal Schlumberger,No,64,68,58,74,194.09,0,0,30.93,1482.289,359.884,3,605,218,1.7,11.5,12.75
Ozark,9,Reciprocal Schlumberger,No,64,68,74,56,189.07,0.03,0,-73.62,-1173.202,359.884,3,605,218,1.7,11.5,12.75
Ozark,9,Reciprocal Schlumberger,No,64,68,56,76,219.14,0.03,0,72.54,1045.956,359.884,3,605,218,1.7,11.5,12.75
Ozark,9,Reciprocal Schlumberger,No,64,68,76,54,216.93,0.04,0,-111.92,-872.729,359.884,3,605,218,1.7,11.5,12.75
Ozark,9,Reciprocal Schlumberger,No,64,68,54,78,234.29,0.03,0,100.69,766.813,359.884,3,605,218,1.7,11.5,12.75
Ozark,9,Reciprocal Schlumberger,No,64,68,78,52,231.73,0.03,0,30.73,-655.733,359.884,3,605,218,1.7,11.5,12.75
Ozark,9,Reciprocal Schlumberger,No,64,68,52,80,256.35,0,0,10.69,611.801,359.884,3,605,218,1.7,11.5,12.75
Ozark,9,Reciprocal Schlumberger,No,64,68,80,50,258.41,0,0,-100.35,-543.298,359.884,3,605,218,1.7,11.5,12.75
Ozark,9,Reciprocal Schlumberger,No,64,68,50,82,277.63,0.02,0,126.77,504.83,359.884,3,605,218,1.7,11.5,12.75
Ozark,9,Reciprocal Schlumberger,No,64,70,52,82,283.69,0,0,36.76,894.874,356.751,6,612,218,1.7,11.56,12.78
Ozark,9,Reciprocal Schlumberger,No,64,70,82,50,289.23,0.04,0,-124.14,-808.063,356.751,6,612,218,1.7,11.56,12.78
Ozark,9,Reciprocal Schlumberger,No,64,70,50,84,309.59,0,0,120.33,753.353,356.751,6,612,218,1.7,11.56,12.78
Ozark,9,Reciprocal Schlumberger,No,64,70,84,48,317.45,0,0,-129.83,-693.469,356.751,6,612,218,1.7,11.56,12.78
Ozark,9,Reciprocal Schlumberger,No,64,70,48,86,339.35,0.03,0,111.38,656.857,356.751,6,612,218,1.7,11.56,12.78
Ozark,9,Reciprocal Schlumberger,No,64,70,86,46,346.85,0,0,-91.24,-609.218,356.751,6,612,218,1.7,11.56,12.78
Ozark,9,Reciprocal Schlumberger,No,64,70,46,88,369.48,0.03,0,114.78,582.745,356.751,6,612,218,1.7,11.56,12.78
Ozark,9,Reciprocal Schlumberger,No,64,70,88,44,377.26,0.03,0,-126.4,-544.659,356.751,6,612,218,1.7,11.56,12.78
Ozark,9,Reciprocal Schlumberger,No,64,70,44,90,392.89,0.03,0,153.45,514.791,356.751,6,612,218,1.7,11.56,12.78
Ozark,9,Reciprocal Schlumberger,No,64,72,46,90,377.75,0.03,0,139.56,827.898,402.792,6,589,237,1.5,11.47,12.73
Ozark,9,Reciprocal Schlumberger,No,64,72,90,44,386.47,0.05,0,-152.59,-777.43,402.792,6,589,237,1.5,11.47,12.73
Ozark,9,Reciprocal Schlumberger,No,64,72,44,92,395.37,0.05,0,81.06,724.169,402.792,6,589,237,1.5,11.47,12.73
Ozark,9,Reciprocal Schlumberger,No,64,72,92,42,402.39,0.06,0,-70.81,-681.187,402.792,6,589,237,1.5,11.47,12.73
Ozark,9,Reciprocal Schlumberger,No,64,72,42,94,408.46,0.04,0,134.55,634.792,402.792,6,589,237,1.5,11.47,12.73
Ozark,9,Reciprocal Schlumberger,No,66,68,62,72,127.47,0.08,0,745.08,1370.626,405.35,6,554,225,1.4,11.53,12.71
Ozark,9,Reciprocal Schlumberger,No,66,68,72,58,121.87,0.13,0,-492.15,-851.776,405.35,6,554,225,1.4,11.53,12.71
Ozark,9,Reciprocal Schlumberger,No,66,68,58,76,158.16,0.04,0,22.38,510.184,405.35,6,554,225,1.4,11.53,12.71
Ozark,9,Reciprocal Schlumberger,No,66,70,60,76,185.58,0.04,0,140.21,1574.82,399.89,6,566,226,1.4,11.56,12.73
Ozark,9,Reciprocal Schlumberger,No,66,70,76,58,189.9,0.03,0,-16.37,-1309.333,399.89,6,566,226,1.4,11.56,12.73
Ozark,9,Reciprocal Schlumberger,No,66,70,58,78,201.64,0.04,0,5.78,1069.465,399.89,6,566,226,1.4,11.56,12.73
Ozark,9,Reciprocal Schlumberger,No,66,70,78,56,206.18,0.03,0,-52.92,-921.663,399.89,6,566,226,1.4,11.56,12.73
Ozark,9,Reciprocal Schlumberger,No,66,70,56,80,228.38,0.03,0,94.2,830.562,399.89,6,566,226,1.4,11.56,12.73
Ozark,9,Reciprocal Schlumberger,No,66,70,80,54,234.3,0.05,0,-119.76,-736.719,399.89,6,566,226,1.4,11.56,12.73
Ozark,9,Reciprocal Schlumberger,No,66,70,54,82,249.74,0.04,0,147.48,662.272,399.89,6,566,226,1.4,11.56,12.73
Ozark,9,Reciprocal Schlumberger,No,66,70,82,52,255.35,0,0,-37.9,-596.534,399.89,6,566,226,1.4,11.56,12.73
Ozark,9,Reciprocal Schlumberger,No,66,70,52,84,272.13,0.06,0,33.3,549.818,399.89,6,566,226,1.4,11.56,12.73
Ozark,9,Reciprocal Schlumberger,No,66,72,54,84,263.58,0,0,135.33,1043.928,447.922,3,520,233,1.2,11.53,12.75
Ozark,9,Reciprocal Schlumberger,No,66,72,84,52,269.97,0,0,-30.87,-947.024,447.922,3,520,233,1.2,11.53,12.75
Ozark,9,Reciprocal Schlumberger,No,66,72,52,86,289.99,0,0,12.51,886.001,447.922,3,520,233,1.2,11.53,12.75
Ozark,9,Reciprocal Schlumberger,No,66,72,86,50,299.52,0.03,0,-89.93,-821.508,447.922,3,520,233,1.2,11.53,12.75
Ozark,9,Reciprocal Schlumberger,No,66,72,50,88,320.45,0.05,0,113.5,778.781,447.922,3,520,233,1.2,11.53,12.75
Ozark,9,Reciprocal Schlumberger,No,66,72,88,48,331.98,0.03,0,-122.45,-732.111,447.922,3,520,233,1.2,11.53,12.75
Ozark,9,Reciprocal Schlumberger,No,66,72,48,90,345.85,0,0,150.76,684.861,447.922,3,520,233,1.2,11.53,12.75
Ozark,9,Reciprocal Schlumberger,No,66,72,90,46,356.51,0.03,0,-134.4,-646.251,447.922,3,520,233,1.2,11.53,12.75
Ozark,9,Reciprocal Schlumberger,No,66,72,46,92,363.25,0.03,0,62.56,597.599,447.922,3,520,233,1.2,11.53,12.75
Ozark,9,Reciprocal Schlumberger,No,66,74,48,92,378.42,0,0,76.89,830.314,403.246,3,557,225,1.4,11.56,12.75
Ozark,9,Reciprocal Schlumberger,No,66,74,92,46,390.47,0.04,0,-61.48,-786.366,403.246,3,557,225,1.4,11.56,12.75
Ozark,9,Reciprocal Schlumberger,No,66,74,46,94,393.88,0,0,125.48,722.239,403.246,3,557,225,1.4,11.56,12.75
Ozark,9,Reciprocal Schlumberger,No,68,70,64,74,163.61,0,0,450.63,1839.33,423.816,3,555,235,1.3,11.5,12.78
Ozark,9,Reciprocal Schlumberger,No,68,70,74,60,175.53,0.06,0,-461.72,-1282.665,423.816,3,555,235,1.3,11.5,12.78
Ozark,9,Reciprocal Schlumberger,No,68,70,60,78,231.49,0.05,0,118.82,780.723,423.816,3,555,235,1.3,11.5,12.78
Ozark,9,Reciprocal Schlumberger,No,68,72,62,78,191.81,0,0,180.57,1875.834,460.86,4,491,226,1.1,11.59,12.78
Ozark,9,Reciprocal Schlumberger,No,68,72,78,60,199.45,0.04,0,-112.76,-1584.863,460.86,4,491,226,1.1,11.59,12.78
Ozark,9,Reciprocal Schlumberger,No,68,72,60,80,230.46,0,0,153.34,1408.677,460.86,4,491,226,1.1,11.59,12.78
Ozark,9,Reciprocal Schlumberger,No,68,72,80,58,234.95,0,0,-41.94,-1210.428,460.86,4,491,226,1.1,11.59,12.78
Ozark,9,Reciprocal Schlumberger,No,68,72,58,82,256.34,0.03,0,69.88,1074.389,460.86,4,491,226,1.1,11.59,12.78
Ozark,9,Reciprocal Schlumberger,No,68,72,82,56,262.57,0.05,0,-118.76,-951.499,460.86,4,491,226,1.1,11.59,12.78
Ozark,9,Reciprocal Schlumberger,No,68,72,56,84,284.51,0.04,0,114.2,869.525,460.86,4,491,226,1.1,11.59,12.78
Ozark,9,Reciprocal Schlumberger,No,68,72,84,54,291.81,0.05,0,-127.78,-788.966,462.805,6,492,228,1.1,11.5,12.73
Ozark,9,Reciprocal Schlumberger,No,68,72,54,86,315.1,0.04,0,109.38,736.812,462.805,6,492,228,1.1,11.5,12.73
Ozark,9,Reciprocal Schlumberger,No,68,74,56,86,319.07,0,0,93.22,1213.438,430.108,5,555,239,1.3,11.5,12.78
Ozark,9,Reciprocal Schlumberger,No,68,74,86,54,328.9,0.03,0,-105.83,-1107.868,430.108,5,555,239,1.3,11.5,12.78
Ozark,9,Reciprocal Schlumberger,No,68,74,54,88,354.85,0.04,0,129.17,1041.031,430.108,5,555,239,1.3,11.5,12.78
Ozark,9,Reciprocal Schlumberger,No,68,74,88,52,365.38,0,0,-39.49,-962.291,430.108,5,555,239,1.3,11.5,12.78
Ozark,9,Reciprocal Schlumberger,No,68,74,52,90,381.9,0.05,0,67.87,891.228,430.108,5,555,239,1.3,11.5,12.78
Ozark,9,Reciprocal Schlumberger,No,68,74,90,50,395.28,0.03,0,-136.58,-837.026,430.108,5,555,239,1.3,11.5,12.78
Ozark,9,Reciprocal Schlumberger,No,68,74,50,92,402.84,0.05,0,64.97,765.991,430.108,5,555,239,1.3,11.5,12.78
Ozark,9,Reciprocal Schlumberger,No,68,74,92,48,416.76,0,0,-73.19,-725.407,430.108,5,555,239,1.3,11.5,12.78
Ozark,9,Reciprocal Schlumberger,No,68,74,48,94,420.74,0,0,136.8,664.645,430.108,5,555,239,1.3,11.5,12.78
Ozark,9,Reciprocal Schlumberger,No,68,76,50,94,376.39,0,0,126.28,947.319,462.551,3,490,227,1.1,11.56,12.78
Ozark,9,Reciprocal Schlumberger,No,70,72,66,76,137.18,0.09,0,471.84,1676.494,460.728,6,499,230,1.1,11.53,12.71
Ozark,9,Reciprocal Schlumberger,No,70,72,76,62,144.18,0.12,0,-632.89,-1145.368,460.728,6,499,230,1.1,11.53,12.71
Ozark,9,Reciprocal Schlumberger,No,70,72,62,80,200.69,0.03,0,185.5,735.802,460.728,6,499,230,1.1,11.53,12.71
Ozark,9,Reciprocal Schlumberger,No,70,74,64,80,204.5,0,0,76.17,1840.075,424.022,3,555,236,1.3,11.47,12.78
Ozark,9,Reciprocal Schlumberger,No,70,74,80,62,215.06,0.04,0,-176.19,-1572.254,424.022,3,555,236,1.3,11.47,12.78
Ozark,9,Reciprocal Schlumberger,No,70,74,62,82,240.19,0.03,0,204.46,1350.77,424.022,3,555,236,1.3,11.47,12.78
Ozark,9,Reciprocal Schlumberger,No,70,74,82,60,250.51,0.03,0,-164.76,-1187.43,424.022,3,555,236,1.3,11.47,12.78
Ozark,9,Reciprocal Schlumberger,No,70,74,60,84,275.99,0.05,0,159.39,1064.296,424.022,3,555,236,1.3,11.47,12.78
Ozark,9,Reciprocal Schlumberger,No,70,74,84,58,282.17,0.03,0,-59.12,-940.79,424.022,3,555,236,1.3,11.47,12.78
Ozark,9,Reciprocal Schlumberger,No,70,74,58,86,308.06,0,0,41.31,866.22,424.022,3,555,236,1.3,11.47,12.78
Ozark,9,Reciprocal Schlumberger,No,70,74,86,56,316.99,0,0,-91.73,-785.217,424.022,3,555,236,1.3,11.47,12.78
Ozark,9,Reciprocal Schlumberger,No,70,74,56,88,343.24,0.03,0,114.62,735.345,424.022,3,555,236,1.3,11.47,12.78
Ozark,9,Reciprocal Schlumberger,No,70,76,58,88,299.84,0.03,0,62.94,1228.135,463.241,6,504,233,1.1,11.53,12.73
Ozark,9,Reciprocal Schlumberger,No,70,76,88,56,308.7,0.03,0,-113.77,-1119.898,463.241,6,504,233,1.1,11.53,12.73
Ozark,9,Reciprocal Schlumberger,No,70,76,56,90,325.86,0.04,0,142.23,1029.632,463.241,6,504,233,1.1,11.53,12.73
Ozark,9,Reciprocal Schlumberger,No,70,76,90,54,335.52,0,0,-147.49,-951.729,463.241,6,504,233,1.1,11.53,12.73
Ozark,9,Reciprocal Schlumberger,No,70,76,54,92,343.45,0,0,75.6,863.224,463.241,6,504,233,1.1,11.53,12.73
Ozark,9,Reciprocal Schlumberger,No,70,76,92,52,352.39,0.04,0,3.68,-803.697,463.241,6,504,233,1.1,11.53,12.73
Ozark,9,Reciprocal Schlumberger,No,70,76,52,94,356.01,0.04,0,60.79,729.109,463.241,6,504,233,1.1,11.53,12.73
Ozark,9,Reciprocal Schlumberger,No,72,74,68,78,151.32,0.05,0,155.8,1878.033,467.883,6,489,229,1,11.53,12.73
Ozark,9,Reciprocal Schlumberger,No,72,74,78,64,171.86,0.05,0,-26.65,-1386.454,467.883,6,489,229,1,11.53,12.73
Ozark,9,Reciprocal Schlumberger,No,72,74,64,82,252.24,0.03,0,93.66,939.157,467.883,6,489,229,1,11.53,12.73
Ozark,9,Reciprocal Schlumberger,No,72,76,66,82,186.43,0.03,0,21.75,2100.885,531.028,6,442,235,0.8,11.5,12.73
Ozark,9,Reciprocal Schlumberger,No,72,76,82,64,196.86,0.03,0,-87.16,-1802.466,531.028,6,442,235,0.8,11.5,12.73
Ozark,9,Reciprocal Schlumberger,No,72,76,64,84,224.38,0.03,0,81.23,1580.305,531.028,6,442,235,0.8,11.5,12.73
Ozark,9,Reciprocal Schlumberger,No,72,76,84,62,233.56,0.03,0,-177.89,-1386.484,531.028,6,442,235,0.8,11.5,12.73
Ozark,9,Reciprocal Schlumberger,No,72,76,62,86,261.49,0.03,0,160.04,1262.84,531.028,6,442,235,0.8,11.5,12.73
Ozark,9,Reciprocal Schlumberger,No,72,76,86,60,271.14,0,0,-130.81,-1134.73,532.251,3,442,235,0.8,11.5,12.75
Ozark,9,Reciprocal Schlumberger,No,72,76,60,88,299.43,0.04,0,153.98,1056.862,532.251,3,442,235,0.8,11.5,12.75
Ozark,9,Reciprocal Schlumberger,No,72,76,88,58,306.19,0.04,0,-60.38,-952.084,532.251,3,442,235,0.8,11.5,12.75
Ozark,9,Reciprocal Schlumberger,No,72,76,58,90,324.33,0,0,89.2,872.204,532.251,3,442,235,0.8,11.5,12.75
Ozark,9,Reciprocal Schlumberger,No,72,78,60,90,328.6,0.05,0,179.81,1623.019,558.602,6,422,236,0.8,11.5,12.71
Ozark,9,Reciprocal Schlumberger,No,72,78,90,58,337.48,0.04,0,-87.74,-1476.36,558.602,6,422,236,0.8,11.5,12.71
Ozark,9,Reciprocal Schlumberger,No,72,78,58,92,345.69,0,0,15.7,1317.139,558.602,6,422,236,0.8,11.5,12.71
Ozark,9,Reciprocal Schlumberger,No,72,78,92,56,355.54,0.03,0,-66.24,-1216.111,558.602,6,422,236,0.8,11.5,12.71
Ozark,9,Reciprocal Schlumberger,No,72,78,56,94,357.94,0,0,130.96,1084.841,558.602,6,422,236,0.8,11.5,12.71
Ozark,9,Reciprocal Schlumberger,No,74,76,70,80,113.05,0.05,0,85.46,1414.743,471.785,6,489,231,1,11.5,12.71
Ozark,9,Reciprocal Schlumberger,No,74,76,80,66,119.75,0.05,0,15.95,-974.103,471.785,6,489,231,1,11.5,12.71
Ozark,9,Reciprocal Schlumberger,No,74,76,66,84,165.98,0.03,0,4.76,623.142,471.785,6,489,231,1,11.5,12.71
Ozark,9,Reciprocal Schlumberger,No,74,78,68,84,173.28,0.03,0,133.24,1839.798,500.324,6,484,242,1,11.47,12.75
Ozark,9,Reciprocal Schlumberger,No,74,78,84,66,193.05,0.04,0,0.76,-1665.379,500.324,6,484,242,1,11.47,12.75
Ozark,9,Reciprocal Schlumberger,No,74,78,66,86,219.66,0.03,0,-18.57,1457.631,500.324,6,484,242,1,11.47,12.75
Ozark,9,Reciprocal Schlumberger,No,74,78,86,64,234.04,0.04,0,-47.07,-1308.989,500.324,6,484,242,1,11.47,12.75
Ozark,9,Reciprocal Schlumberger,No,74,78,64,88,261.88,0.04,0,70.66,1191.617,500.324,6,484,242,1,11.47,12.75
Ozark,9,Reciprocal Schlumberger,No,74,78,88,62,275.68,0.05,0,-162.78,-1084.527,500.324,6,484,242,1,11.47,12.75
Ozark,9,Reciprocal Schlumberger,No,74,78,62,90,293.09,0.03,0,187.17,974.964,501.623,6,485,243,1,11.44,12.71
Ozark,9,Reciprocal Schlumberger,No,74,78,90,60,306.23,0,0,-176.02,-897.414,501.623,6,485,243,1,11.44,12.71
Ozark,9,Reciprocal Schlumberger,No,74,78,60,92,312.97,0.04,0,103.85,793.201,501.623,6,485,243,1,11.44,12.71
Ozark,9,Reciprocal Schlumberger,No,74,80,62,92,268.22,0,0,110.25,1249.892,527.021,3,461,243,0.9,11.44,12.78
Ozark,9,Reciprocal Schlumberger,No,74,80,92,60,278.53,0.04,0,-101.35,-1149.599,527.021,3,461,243,0.9,11.44,12.78
Ozark,9,Reciprocal Schlumberger,No,74,80,60,94,280.81,0.03,0,166.23,1009.46,527.021,3,461,243,0.9,11.44,12.78
Ozark,9,Reciprocal Schlumberger,No,76,78,72,82,150.06,0,0,74.09,2277.157,572.093,6,422,242,0.7,11.47,12.75
Ozark,9,Reciprocal Schlumberger,No,76,78,82,68,166.2,0,0,-120.3,-1639.341,572.093,6,422,242,0.7,11.47,12.75
Ozark,9,Reciprocal Schlumberger,No,76,78,68,86,234.25,0.03,0,95.22,1066.443,572.093,6,422,242,0.7,11.47,12.75
Ozark,9,Reciprocal Schlumberger,No,76,80,70,86,175.17,0.04,0,21.91,2207.257,593.797,6,385,229,0.6,11.53,12.73
Ozark,9,Reciprocal Schlumberger,No,76,80,86,68,180.3,0.03,0,-87.31,-1845.926,593.797,6,385,229,0.6,11.53,12.73
Ozark,9,Reciprocal Schlumberger,No,76,80,68,88,208.81,0.04,0,110.93,1644.471,593.797,6,385,229,0.6,11.53,12.73
